orgId;orgName;paymentIdentificationinstrId;settlementInfomethod;settlementInfoamount;paymentOrgIdentificationPAYMENT_CODE;paymentOrgIdentificationCUSTOMER_NAME;paymentOrgIdentificationREASON;paymentOrgIdentificationREASON_CODE;paymentOrgIdentificationAUX_REF_NO_1;paymentOrgIdentificationDEBTOR_TAX_ID;paymentOrgIdentificationAUX_PAYMENT_CODE;paymentOrgIdentificationDEBTOR_NAME;paymentOrgIdentificationEXPIRATION_DATE;paymentOrgIdentificationAUX2_PAYMENT_CODE
331eb3c4-fb4d-4726-aaf6-4358d4b29bcd;MEGO-ΑΚΕ ΠΑΠΑΡΙΤΣΙΔΗΣ ΟΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e38cf9ac-d28a-4053-a56f-96ec3ac00a75;MEMNON TRAVEL - ΓΟΥΝΑΡΑΣ ΔΗΜΗΤΡΙΟΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
64e92cc4-0522-4792-ae07-1e70182199bb;MERCEDES BENZ ΕΛΛΑΣ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
4cc95ca9-e29c-4836-974b-e26b283de060;METADOSIS WIRELESS ISP;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
cea19690-4b67-4327-8932-869888c02190;MetLife FOF ΕΜΠΟΡΕΥΜΑΤΙΚΩΝ ΑΞΙΩΝ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
76adfcf6-3cd5-4892-9c84-4506c6b9a49a;MetLife FOF ΕΥΡ. ΜΕΤΟΧΙΚΟ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7b60023e-b825-402a-8bf3-93ab011f1d05;METLIFE Α.Ε.Α.Ζ.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;000000112233445566;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
83ac1c90-69a0-4caa-a7c7-ceaf70b58d41;MetLife ΕΛΛΗΝΙΚΩΝ ΟΜΟΛΟΓΩΝ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
99952d97-cad3-4cbd-9f56-3b7a3737405f;MetLife ΕΥΡ. ΑΚΧΑ ΚΥΜΑΙΝ. ΚΑΕ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
6da27c46-d788-4e6a-ac9e-8e4741d1bd17;MetLife ΕΥΡ. ΕΤΑΙΡΙΚΩΝ ΟΜΟΛΟΓΩΝ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
c53261ab-533b-4dfe-a09e-3ef6a8dbef97;MetLife ΕΥΡ. ΚΡΑΤΙΚΩΝ ΟΜΟΛΟΓΩΝ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
042ef260-d339-4470-9495-acb589ff8550;MetLife ΕΥΡΩΠΑΙΚΟ ΜΙΚΤΟ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
ace66a71-c62b-46a6-80eb-b1a7c4d38f0e;MetLife ΜΤΧ ΑΝΑΔΥΟΜΕΝΩΝ ΑΓΟΡΩΝ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
9aae87af-d0fc-4d96-a017-890550bc125b;MetLife ΜΤΧ ΑΝΑΠΤΥΓΜΕΝΩΝ ΑΓΟΡΩΝ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
37701905-e0e0-4eb6-bba0-eddb1261eafe;MetLife ΜΤΧ ΥΨ. ΚΕΦ. (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
4d587efe-fa8d-4c22-8a2d-e5dae3209436;MetLife ΜΤΧ. ΜΕΣΑΙΑΣ ΜΙΚΡΗΣ ΚΕΦ. (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7fa8847d-e6f9-4980-877e-f20ea05da74d;MetLife ΟΜΟΛΟΓΩΝ US ΔΟΛΑΡΙΑΚΟ (με κωδικό RF);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
b9026db9-2592-4dfc-8bac-dc3080332621;METROPOLITAN HOSPITAL Ν.ΦΑΛΗΡΟ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
2fac21c9-adf2-4a33-bd87-8c6ca6c8531d;MINOAN LINES-ΠΛΗΡΩΜΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
339296c7-3a46-425c-ac10-eb8ceda4ec85;MSU EXAMS ACG-DEREE COLLEGE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f3b88dab-1dfd-4e1f-944f-9a610edd67b0;MSU EXAMS ANATOLIA COLLEGE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
21e02d61-a0d9-400d-8bf4-b973c0ac36fb;MTEL;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
7e63fede-8db7-4853-a856-10f7454894ec;MY DIRECT INSURANCE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
887508ae-2ede-48ce-b1ad-7d187f4e2132;N.G.U. INSURANCE BROKERS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
08673d9f-ee0b-4881-905e-6512c7553d4a;NEKYA DIGITAL MARKETING;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
c1ca5875-54fe-4e32-a723-f5bd62d3722e;NEQUS REP Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
acd616ef-d107-4f1f-af75-56d788266c2e;NESPRESSO ΕΛΛΑΣ ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
21d68c7f-346e-4c36-ba9c-091dad9049dd;NESTLE ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
39d141f6-1ee1-4999-bb7d-d026365612f5;NEW YORK COLLEGE ΑΘΗΝΑ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
a569aa86-031d-47c1-b58e-cc8bce02db0c;NEW YORK COLLEGE ΘΕΣΣΑΛΟΝΙΚΗ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
2ee3cd47-92b4-44a6-964e-8ffa132dc086;NICTECH;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
386d8d65-34c4-4cc1-8297-0b6b5f11ab7d;NIVIS MGA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
32cca6c2-854b-4ff7-ad0e-6c8fcd630df6;NN HELLAS ΖΩΗΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
b1556897-efd7-46c4-b8ad-4aa4d5831b90;NOBACCO AE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
3894d650-898d-4f89-bbf7-1d05009852b6;NOVA 2PLAY, 3PLAY / FORTHNET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSA;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
a78cd377-6a4d-43a7-bbf3-088f0dd264c9;NOVA BUILDINGS GROUP;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
3839be95-2299-41e2-8197-640492610273;NOVA ENERGY-VOLTON ΕΠΑΓΓΕΛΜΑΤΙΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
57e3006d-4515-4186-97fc-d440e8491b44;NOVA ENERGY-VOLTON ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
26e5657a-6d65-4ccf-8731-1e0b61421333;NOVA ΤΗΛΕΟΡΑΣΗ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
c75f8df5-e639-44c8-9325-c9a498cf4019;NOVIBET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e204130f-c72a-4ee5-9fb6-759ce1f11e5d;NP ΑΣΦΑΛΙΣΤΙΚΗ - ΠΕΛΑΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e7e3aefc-1906-4abe-a57a-4f44e9ece618;NP ΑΣΦΑΛΙΣΤΙΚΗ-ΠΛΗΡ. ΣΥΝΕΡΓΑΤΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f5baede8-fc6d-4250-a747-d38f66061620;nrg – Ρεύμα Επιχειρήσεις;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
cb8e4e99-cb37-4cdb-bff1-da3360cf4785;nrg – Ρεύμα Ιδιώτες;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
6721b7b7-0763-4bee-ab93-04a6dc7b3bb7;nrg – Φυσικό Αέριο Επιχειρήσεις;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
d408700c-2159-43e2-be83-7b6c2b3b949a;nrg – Φυσικό Αέριο Ιδιώτες;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
67e294b1-9397-45a9-b2fc-f2c807b8492f;OIKOSERVICE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
2414641e-1320-4a9f-b9ae-6bb11ff4af60;OKTO WALLET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
af301d39-76a9-432b-abd8-2322a6431c62;OLYMPIC FOODS LTD;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e3353723-1442-4cbd-86d5-702b2b01c694;OMONIA TRANS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
6872eaec-153a-4276-8210-337ca37e96b3;ONE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
1e280023-0973-4c33-ad28-5c849b06269c;ORPHEE BEINOGLOU S.A.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
8df3ea53-580f-4501-8f1e-a37fbca5635f;OTENET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;;;;;;;;;
f3945dc6-de49-4f6f-99fa-7bf7a413fa18;OTIS ΑΝΕΛΚΥΣΤΗΡΕΣ-Κ.ΚΛΙΜΑΚΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
ce7bd8c8-9d4c-47cf-8c23-860b3230aa01;Papaki.com;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
6a9308af-5013-4564-b8a2-80e0907b6756;PartnerNET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
a7f49b6a-7d9d-4c47-a253-caee8a81a982;PAYBYBANK;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
acf8713a-c772-46e9-815a-b8afa4ed9aab;PCDC;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
d7ba434d-4240-4e06-adf7-5163ce7aa5a9;PERFECT CLEAN;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
8c7ccd9a-135d-439f-9bc6-5d070e35fbf6;PERSONAL INSURANCE ΑΕΓΑ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
953b166b-cd4c-49d5-a0ed-c278ccfbf6c1;PETROHEAT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
d50cc747-76a1-4078-8513-ae8acad7a659;PFIZER ΕΛΛΑΣ ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
5e93fd7b-1c00-46fd-a63a-d6b687eeed0b;PHAISTOS NETWORKS A.E;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7156cb1b-ec32-4152-810c-c5c947c2f3e1;PHARM24.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
c20160d9-320a-4290-a169-7c2a20f8c699;PKS HENDI SOUTH EAST EUROPE AE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
fab5eab4-3517-48b1-8cb7-d4618575210e;POINTER.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
fc980c27-2657-4255-bf89-86dddba16709;POLYGON FACILITY SERVICES;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
3d367fd8-a434-4620-836a-7a15cfbc51e5;PRAKTIKER HELLAS A.E.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
29825f50-e9eb-4f2d-aa97-1c36f1c9ca38;PRAXIA BANK;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
c3632705-751f-4a96-b5b7-e93edd33493e;PREMIUM BROKERS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
7ff7a037-69b5-4b8a-a9e2-d9c21bbde36a;PRIME INSURANCE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
0a1b876c-b6bd-4869-9ae2-4c312f7d1144;PRINTEC ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
0a3e5eff-5565-4b8a-a2cc-b43a762a76ca;PRONOM;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7c392b86-5802-47f9-927b-64dc4e213bb2;PROSTASIA - INS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e9206683-3ee0-4edf-accb-2be4656890dd;PROTERGIA A.E. ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
ad634a86-f9e1-4368-84f2-eea5c15b2c0b;PROTERGIA Α.Ε. ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
7b653fbf-7566-4ba6-a271-31e960b3075c;PSCOM UNIFIED COMMUNICATIONS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
775af27b-148e-45eb-88b0-02b69e3e1546;PUBLIC (RETAILWORLD MON AE);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
ae551652-005b-402d-bae2-a542e1936ed5;PURATOS ΕΛΛΑΣ ΑΕΒΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
2f34678f-714a-408e-b9cc-8d47dab455dd;Q REP Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7f72d98e-a9d5-4946-a14a-fce58f52e724;QUDOS INSURANCE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
b9cce066-cd4e-426c-89ec-7c387a21deed;RAINBOW WATERS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
b34d2493-d18b-4b6f-87a4-2f42b463bdb1;REALDIRECT.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
60963610-ddaf-4545-a41e-befb4cb13d3a;RICHEMONT ΕΛΛΑΣ ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7a6ad5c0-b57f-474c-896b-f75ccaa54dd0;SAFEGUARD SECURITY SYSTEMS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e0a959d9-0ff2-4304-83b7-5285703704d1;SAKOS AE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
616731dd-d774-468e-af08-6a79e6458e4f;SALEPTSIS GROUP;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
9ddb1567-1c9d-4d05-a0ed-f9ec011a8871;SANOFI AVENTIS A.E.B.E;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
46a6cf19-1dc4-4bef-9909-40091bfd5566;SANTANDER CONSUMER FINANCE SA GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
ab2fa3d1-6871-471e-9580-9468242968d3;SECURE AGENTS IKE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f0b4a954-c636-4aaa-bc96-012305095cea;SFAKIANAKIS INSURANCE BROKERS AE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
74cd282c-65d1-48e8-a450-ef42d6ae60fa;SFS HELLAS FINANCE(BFS);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
c13b6c0e-3ed3-447d-969f-aea41864c519;SFS HELLAS FINANCE(FIREN);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
219701e6-c57d-43a0-be9f-5329be755f9b;SFS HELLAS FINANCE(SERFIN);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
e28b84f9-6c25-4967-bba7-dd019befd7d2;Simple Software;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
fab64b23-3c0b-47e2-8a16-703e9af6d939;SKY EXPRESS SA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
01bfc238-46ca-4fd0-9309-e41ca40f0f01;SKYTELECOM;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXTSAMPL;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
8442e6aa-73aa-4edd-894a-33e21dd8be1c;SOFTONE TECHNOLOGIES AE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
f0fd290b-3347-4143-8494-73354075c360;SOLAR ENERGY ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
6a27634f-5575-4ae9-b193-6abf0e86f286;SOLAR ENERGY ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
8a8388b9-dc96-4f57-ab06-af1dae541b63;SPARTAN SECURITY SERVICES;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
cfdc54f9-2793-4fb0-9f4a-02fe04b8bff0;SPEEDEX;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
0499cb0f-7bcb-4f0e-a7c4-445b3ddcba1f;SPEEDEX ΠΡΑΚΤΟΡΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f0aea51f-4a2e-46fa-9855-86344716918c;STAR 1;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
